text,label,channel
बारेन गजेढी भएपनि देश बेचेल कलकारखाना खाएन नेपाली जन्ता लाइ भुटानी शरणार्थी बनाएर बेचेर त खाएनन् होलानी कङ्रेस एमाले ले जसतै खोला नाला कल कालकारखा त बेचेरखान तिमरू जसतो एरपोट मान्छे तसकरी  सुन तसकरी भूमाफीया दूइनबरी भरसटचा'री गरेर खाएनन् होलानी कङ्रेस एमाले जसतो त होइन बालेन  झोले बनेर खाको छैन,negative,comment
सरमगर बुढा तेरो हार देख्छस,negative,comment
Harka sir is the real hero of Nepal 🇳🇵💯✅👍,positive,comment
"Hindu name matroi xho 
mornu mah 😢😢😢",negative,comment
योजना भन्दा उत्तेजना बढीआहा garne लाई डाहा गर्ने __हर्के गुईठे हो नि ?,negative,comment
"पुरै interview सुने मजा आयो हेर्न लाई❤❤
अबको हाम्रो प्रधानमन्त्री गगन दाई❤❤❤आस र भरोसाको दियो",positive,comment
"धेरै धेरै धन्यबाद 
काठमाण्डू महानगर बासी यो पटक असल एक मेयर मा बालेन शाह लाई vote दिनुभएकोमा हार्दिक आभार प्रकट गर्दछु।
मेयर को कुर्ची ले पनी बालेन शाह लाई परख़िरहेको छ
जून छिट्टै पूरा हुदै छ
देस अब परिबर्तन को परखाइमा छ 
जून काठमाण्डू बाट नै सुरू हुदै छ।।😊😊",positive,comment
12:35 is best,positive,comment
देश र जनताको हितको लागि फेरि पनि एमाले फेरि पनि केपी ओली,positive,comment
"20 जना uml ले सदन मा के गर्ने रैछन 😅
😂",negative,comment
G.O.A.T जहिले पनि मेरो लागि रबि दाइ 🙏  जय नेपाल 🇳🇵जय देश 😊,positive,comment
बालेन सर best ❤❤❤❤जय घण्टी best ❤❤❤❤जय नेपाल ❤❤❤❤❤,positive,comment
Dhamala Ji le Pant माथि gareka hun ki Pant छोटो lagaayeka hun?😁,neutral,comment
Great ❤❤❤❤,positive,comment
Hoo Jatiya  kura garne Ra  dharmako kura garne neta  ek matra. Harka sampang  hoo. Yesko  aba  naramro  din. Suru vayo,negative,comment
Trying to run away after murdering an innocent citizen and changing your name is not going to work. You have committed a major crime by killing an innocent person.,negative,comment
के पि ओली को upcoming हरफहरू <br>टोल टोलमा airport बनाउछु।<br>पैसा फल्ने रुख रोप्छु।<br>टुडिखेलमा तेलको कुँवा खन्नेछु।,negative,comment
"गगन र विश्वको राजनितिको
 महत्वपूर्ण पदमा चाडैं
यस्तै गरि जनताहरुलाई हाँसो र खुसी दिने,,,, आगमनको प्रतिक्षामा छुं 🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵👍👍👍👍👍👍👍👍🇳🇵🇳🇵👍",positive,comment
म पनि आजकल एकदम न्युज हेर्न थालेको छु हर्क सम्पाङ sir le गर्दा ❤,positive,comment
😂😂😂😂😂😂😂😂😂😂😂  यस्ता देशद्रोहिलाइ के सोधपुछ गरिराको होला ।,negative,comment
पक्का हो सत्य तथ्या छानबिन हुन जरुरी छ तर रमेस प्रसाईं आजो भोलि अरु सनोतिनो युटुबको समचारमा धेरै भर परेको जस्तो देख्छु यस्तो  नचाहिदो बोल्नु तपाईं सुहाउदैन प्रसाईं सर,negative,comment
Saty kura ma bolda karbai rey😢😢😢 be strong 💪 Harka Sampang sir,positive,comment
बालेन साह जी सफल कार्यकालको शुभकामना,positive,comment
😂😂😂😂😂 मुर्ख भएसी यस्तै हो,negative,comment
Hatyara oli lai yespali harayera 75 jana sahid genz lai स्रद्धन्जलि हुने छ,negative,comment
Jay harka sampang,positive,comment
"यो हत्यारा <br>एसको कहिले पाप निस्किने हो !!!<br>यो उखान टुक्के<br> देश लुटेर, खोक्रो बनायो, देश तईले बनाउँछस?? <br>यतिका वर्ष के गर्दै बसिस त??<br>यो oli को हत्या गरेको पाप एसलाई मात्र होइन यसका झोले लाई पनि 7 पुस्ता सम्म लागोस्!!",negative,comment
बच्चाको आवाज अन्तरबार्ताकारले नसुनेझै लाग्यो।,neutral,comment
मान्छेले जेसुकै भनोस् तर हामीलाई विश्वास छ बालेर माथि देश बनाउँछ र अलिकति मेनपावरहरूबालालाई कडा गर्नुपर्यो।,positive,comment
के हो मिडियाकर्मी ज्यु ??  गगन थापा ले सरकार काहा छ भनेको रहेछ तपाइकै एनालिष्ट मा तर तपाइ गगनले बालेनकाहा छ ? भन्यो भन्नुभो म गगन काङ्ग्रेस भोट घण्टी मा त्यो पनी बालेन साह लाइ तपाइ बालेन को चाकडि गरेजस्तो गरी pm बालेनको क्रेज घटाउदै हुनुहुन्छ यस्तो तुक्ष्य पत्रकारिता बाट प्रधानमन्त्री को क्रेज घटाउन बन्द गर्नुस pleae सिगान पुछिदिए जस्तो गरि नाक नकाटिदिनुस तपाइले सिमावर्ती गाउँ मा गएर नेपालले मिचेको भारतिय जमिन को साक्षि बस्न खोज्नुभो उदेक लाग्छ पपुलर हुने दाउमा घृणा को पात्र नबन्नुहोस । बालेन साह सङ्ग को आअहा मरेको छैन  तर 69 हजार मत के रास्वपा का कार्यकर्ता बाट आएको हो 11:12  ? मनन गर्नुस तपाइ प्त्रकार म।भन्दा ग् धेरै ग्यानी  हुनुहुन्छ बाकि आफै बुझ्नुहोस ल । तपाइ प्रती negetive होइन posetive हो कुरा मात्र खरो ।,negative,comment
बालेन् शाह लाई जिताउनु पर्छ अनि मात्रै महानगर को मुहार परिवर्तित हुन्छ vote for balen,positive,comment
केपी बा I love yo धेरै राम्रो लाग्यो यो अन्तरवार्ता,positive,comment
बाटो  पुल बिकास मैले बनायेको भन्ने ले किन  भदौ 23 गते मैले गोलि चालाउन order  दियेको किन भन्न न सक्ने?❤❤❤❤❤,negative,comment
Maile patyaen tapaiko kura,positive,comment
यो सङग हार को कुरा नगर्नु hadatrak भएर मर्छ😂,negative,comment
Only balen is king nepal,positive,comment
Patracarjyu   satte   kurako  satte   jawaf   kina   dedaina  jyanmarale  thttama  panchhau   yes  bare   hajur  harule  shahi  jawaf   napaye   samma   nachhodnu   hola  jyanmarasanga,negative,comment
To Jimmy Linux jholey,negative,comment
wow great,positive,comment
"गोलि चल्यो, बालबालिकाहरुले ज्यान गुमाए, यो कुरा सत्य हो। तर, त्यो घटनाको योजनाकार‌, अर्थात् त्यो अवस्थाको सिर्जना गर्ने बालेन, दुर्गा प्रसाई, ज्ञानेन्द्र हुन्। यिनीहरुलाई उचाल्ने भारत हो। नेपालमा‌ माक्र्सवादीले राज गरेको भारतलाई मन पर्दैन। त्यसैले, जब जब केपि ओलि प्रम बन्छ, भारतले केहि न केहि खेल खेलि हाल्छ। <br>खेल खेल्ने भारतीय हुन् भने पैसामा बिग्ने, बालेन, दुर्गा, ज्ञानेन्द्र, लगायत केहि नेपालीहरु हुन्।",negative,comment
योउ जिउदै छ अझै थुइक्क अलि कति पनि लाज सरम छैन यस्लाइ यो देसको कलङक रैछ,negative,comment
Laaj pacheko sala kukur,negative,comment
जये माटो 🙏✍️📘🇳🇵 जये देश 🙏✍️📘🇳🇵 जये श्रम संस्कृति पार्टी 🙏 जये हर्क साम्पाङ 🙏✍️📘🇳🇵 जये श्रम दान दाता 🙏✍️📘🇳🇵,positive,comment
मिठो speech दिनुभयो हाम्रो   सम्माननीय  प्रधानमन्त्री बालेन शाह ज्यू ले! एकदमै खुसी लाग्यो। 🎉🎉🎉❤❤,positive,comment
केपी  बा आज काे किन igo Hot भाको  कमेडी सो जस्ताे भाषण सुनेर सबै हाँस्छन् tw हो लाज लाग्यो मलाई केपी बा😆😆😆,negative,comment
१००%right😊😊😊,positive,comment
Good 🔔🔔🔔👌🇳🇵,positive,comment
छेपारे नवन।,negative,comment
"Wow what a speech rabi dai 
no words …..",positive,comment
बतासे अन्डा 😂usaiko छ छोरा छोरी  pako छिन् 😂😂😂😂aru लाई 😂😂😂😂,negative,comment
Gagane Chor lai vote dinu hundaina buddhimani ho,negative,comment
Yeti derai annaya 😢😢😢,negative,comment
ऋषि धमलालाई हर्क सामपंगले मात्र ठीक पर्छ।😂😂😂😂,negative,comment
१ . गगन थापाको &#39;सक्कली कागजात&#39; कहाँ हरायो? रबि लामिछाने विरुद्ध &#39;सक्कली कागजात छ&#39; भन्दै मञ्च थर्काउने गगन थापा अहिले जिम्मेवार पदमा छन्। खै ती प्रमाण?   २.तनहुमा mid term  elections हुदा स्वर्णिम वाग्लेलाई टुरिस्ट नेता भन्ने ले  अहिले उनि मधेस मा चुनाब लड्ने नैतिकता  कस्तो ? कि त्यो केवल चुनाव जित्ने &#39;सस्तो स्टन्ट&#39; र जनतालाई झुक्याउने प्रपञ्च मात्रै थियो? अब प्रमाण देखाउने कि माफी माग्ने?&quot;,negative,comment
"प्रस्ताेता यस्ताेे पाे हनुपर्छ जाे  आफैमा सालीन सरल सभ्य ,सुरु देखी अन्त सम्मकाे सम्बाद  सुनाै सुनाै,हेराै हेराै लाग्ने  सारै अान्नद लाग्याे, धन्यबाद शुभकामना !",positive,comment
Our Next PM❤,positive,comment
Yo desh ghati hru lai uthanoi dinu hudain abo yo desh ghati hru lai desh nikala garna pro balen sarkar ❤ jay Nepal 🇳🇵,negative,comment
Namaste to U PM as well.,positive,comment
जय सरकार,positive,comment
Good come back..KP ji..please now do something better and make history 🙏👍,positive,comment
गोलि चलाउने बाताबरन ओलिले बनायो 100%,negative,comment
Man man ma gagan dai,positive,comment
याे छेपाराे आफ्ना अपराध बचाई दिन्छकि भनेर बालेनलाई सहयाे गर्छु भनेकाे हाे र सत्ताकाे शब्द पनि पाईन्छ कि भनेर पनि सहयाेग गर्ने हाेला ।,negative,comment
"पहिला त सारै राम्रो नेता मान्थे, अहिले त किनहो किन रास्टृय फटाहा जस्तै लाग्छ । उस्को बोलि को बिस्वास नै लाग्दैन।",negative,comment
Prachanda sir 🙏🙏🙏,positive,comment
जय घन्टि ❤❤❤love to balen 🔔🔔🔔🔔🙏🏻🙏🏻🙏🏻,positive,comment
देशमा केही आमूल परिवर्तन हुन्छ भन्ने। पूर्ण विश्वासका साथ राष्ट्रिय स्वतन्त्र पार्टीलाई नेपाली जनताले विश्वास गरेका छन् जय राष्ट्रिय स्वतन्त्र पार्टी जय नेपाल आमा,positive,comment
Esta esta Ka Pani tapai Kura gari rahane .yar k khale manchhe ho tapai,negative,comment
"wow .एस्तो पो उम्मेदवार 
कति सालिनता छ ; न कुनै आक्रोश , न उत्तेजना ,न कसैप्रती कटाक्ष ,गालिगलोज ,टुक्का उखान ।
बिकल्पका खाका,समस्याका कारण अनि स्रोतको स्पस्ट व्याख्या सहित ।
काठमाडौ बासिले यिनलाइ मत दिन आनाकानी गरे भने आत्मघाती सरह हो ।
एसपाली यिनलाइ जिताउनुपर्छ",positive,comment
😅😅😅😅😅😂😂😂😂,neutral,comment
आत्म दाह गर,negative,comment
Hai tha raxa,neutral,comment
जय रबी जय राष्ट्रीय स्वतंत्र पार्टी 🔔❤️,positive,comment
यो सब सुनियो जित दङ्ग ले जाहा सोझो जनता को बस्ती तार्गेट गरेर मचाउने प्रयासहरी रहेको भान भैराखेको छ !!!,negative,comment
Balen pani Kasai gatilo xaena RONB jata Ali Ali Kam gareko că tei camera lagera dekhako xa Sabău eutai khun,negative,comment
विपक्षी दलका नेताहरुले गराउने गरेको ले उहाहरुलाइ तराई मधेस पठाएर समस्याको समाधान गरौ,negative,comment
Talal barkha ko Nike,negative,comment
❤❤❤Nice sir,positive,comment
Sanka haina 100% ho,positive,comment
Bishal  patel  💪💪,positive,comment
गल्ती कांंग्रेश ले नै गरेकाे हाे । भ्रष्टाचार गर्नऽ नाताबाद कृपावाद गरेर हाे । गगन जी शेर बहादुर काे घरमा जलेकाे रकम बारे पनि बाेले हुन्थ्याे नि ।,negative,comment
"🙏🏿🙏🙏🏻
हजुरको विचार र सिद्धान्तले अझ सत्यको मार्ग खुलाओस्..., कोर्नु भएको भाग्य रेखा र देखाउन खोज्नु भएको सपना विपनामा परिणत होस्...
हरेक कदमले समृद्धिको प्रतीक रहेर शिखर चुमोस...
व्यक्त गर्नु भएको प्रतिबद्धताहरुलाई स्मरण गरी निस्कलंक बन्ने प्रयास गर्नोस्...
जय जय हुनेछ...
हामी हजुरकाे साथमा छौँ...
जय देश 🇳🇵🇳🇵🇳🇵
जय नरेश ✊✊✊
जय महेश🔱🔱🔱",positive,comment
बालेनले जित्नै पर्छ र जित्छ पनि यदि जितेन भने काठमाण्डौंमा मान्छे हैन भेडाहरु बस्ने रहेछन भनेर बुझ्दा हुन्छ 🌷🙏जय मेरो देश🌷🇳🇵,positive,comment
"Best of luck Balen sir 
FACT
He never disappoints us with his content.
म पनि धेरै मेहनत गरि VLOG बनाउछु कसैले हेर्दैन 😪",positive,comment
So proud moment! 😔🇳🇵🔔🙏🌹🇳🇵🇳🇵 #Rabi Dai always rabi Dai! 😢😢 I'm now in Qatar,positive,comment
Grand salute,positive,comment
गनगन काजी को के छ 😂 यता mutton पाक्दै छ 😂😅,negative,comment
बधाई तथा सम्पुर्ण माननीय ज्यु हरु लाई सफल कार्यकाल को शुभकामना आम जनता ले दिएको मत को कदार होस अब आउने दिन मा हाम्रा छोराछोरी हामी झै अरुको देश मा बेचिन नपोरस देश मा केही नया बिकास होस आम मान्छे बाच्ने आधार बनोस्  जय नेपाल जय मेरो देश,positive,comment
"&quot;त्यत्रो ७० जना मरेपछि २३ गते नै राजीनामा दिएको भए, भोलिपल्ट त्यो घटना हुँदैन थियो। २३ गतेको मात्र होइन, २४ गतेको घटनाको सम्पूर्ण जिम्मेवार पनि केपी नै हुन्, बुझिस् कुकुर! त्यत्रो मान्छे मर्दा पनि बालुवाटारमा मस्ती गरेर बसेको नतिजा होइन र यो? यो कुरा जोकसैले बुझेको छ। केपी सरकारले त्यत्रो मान्छे मारेपछि भोलिपल्ट त्यसको नतिजा देखिन्छ भन्ने कुरा स्पष्ट थियो। यसको जिम्मा लिने मात्र होइन, ओलीलाई त &#39;इन्काउन्टर&#39; नै गरिदिनुपर्छ, नत्र यिनलाई ज्ञान आउँदैन।&quot;",negative,comment
सधै राजनीतिक दलका नेताहरुको हालतले वाक्क दिक्क भएको बेला हर्क साङपाङ जस्ता ब्यक्तिको अन्तरवार्ताले सबैको जीवनमा सकरात्मक उर्जा दिन्छ। Salute to #Harka Sampang,positive,comment
बिरोध मत्रै गर्न जानेका छन जनताले सहि कुरा लाइ सहमत गर्दैनन्  गणतन्त्रको नायक kamerd parchanda,negative,comment
"यो comments पनि एउटाले सुरुमा positive comment गर्यो भने तलतिरका सबै भेडाहरुले positive comment नै गर्दारहेछन,negative गर्यो भने negative comments गर्दा रहेछन😅😅😅",neutral,comment
पत्र कार ले त साँचै भन्नु पर्दा यस्तै उल्टो सुल्टो कोइसेन गरेको सुन्दा त मनै पर्दैन,negative,comment
"यो interview पछि balen shah सचिक्कै मेयर को लागि परिपक्व candidate हुन जस्तो लाग्यो।।
vote for balen🙏",positive,comment
इनी कुरा उठाउनु त्यो ठाँउको साम्सद छैनन कि मर्यो तलब भत्ता खानुको लागीमात्र साम्सद भाका हुन?,negative,comment
Great dharan people 👏👍,positive,comment
"सबैको परिश्रम र मेहनत बराबरी भए तापनि त्यसको मुल्यांकन बराबरी नहुदा रहेछन् है रबि भाई, किनकि जिवित नै अशान्ति र नर्क हुन। ब्रह्माण्ड भित्र पाइने यी सबै दृश्य तत्त्वहरु असमानताको प्रतीकहरु हुन, यिनै असमानताको प्रतीकहरु नै अशान्तिको प्रतीकहरु हुन। All these visible elements found within the universe are symbols of inequality, and these symbols of inequality are symbols of unrest, that's why, should be now “No heat, No cold” “No God, No Giant” “No error, No punishment” it is a real peace, real sleep, real equality, real great and real heaven, which is called the original end and original invisible void. Within that space, both inanimate and living things elements are made the invisible void धन्यवाद!
""O""M´science",positive,comment
Kukrko puchhar 14 Barsha samma dhunga ma rakhda ni bango ko bangai vaneko yehi ho.,negative,comment
कमिनिलासरदानजलि,negative,comment
अरु सरकार ले सबै गल्ती Rasapa काे सरकार ले जे गरे   पनि मान्छे मारे पनि सबै ठिक।,negative,comment
वाह sir what a line माल भाको चाल ना पाको ❤❤ दिल जीती लियो sir 🧿🫶🥰🥰,positive,comment
रविका झाेले  जस्ताे बाेलेर के<br>सेाधे काे येा धमाला ले,negative,comment
RIP parchanda,negative,comment
भित्र nokia मोबाइल र बाहिर iphone 17 pro max को कबार हालेको जस्तै हो काङ्ग्रेस ।🤣🤣,negative,comment
🙏🙏🙏💐💐💐💖💖💖👍️👍️👍️,positive,comment
"Answers are like Sindhuli's BP highway,rolling nicely.Only different is the highway has destination but gagan words doesnt😂😂",negative,comment
"जुन दिन हतकडी लगाऐर चन्द्रगडीको कारागार मा केपी सवारी भऐको दिन हेर्न आतुर😂 <br>समय धेरै छैन, बुडाको फुरफुर र घमन्डको अन्तिम बिदाई,<br>तेती खेर सबै मिडीयाहरुले कभर गरेको हुनुपरेउ है। 🤝",negative,comment
"बालेन जि को बिचार सारै राम्रो,काम पनि यस्तै राम्रो भए सुनमा सुगन्ध हुन्थ्यो  Best of luck.",positive,comment
अब कसैले सक्दैन।झण्डै 2 तिहाई को सरकार हो ।अब इन्द्रे को बाउ चन्द्रे आए नी केइ हुनेवाला छैन😂😂 जय सरकार,positive,comment
very interesting interview ❤️🇳🇵,positive,comment
Wow What a great speech Rabi sir,positive,comment
आशिका तामाङ ले बेइज्जत गर्नु भन्दा केही जानेको रहेनछ,negative,comment
"हेरम यदि तपाईंकोे बोली अनुसार काम गरियो भने एकपटक होईन पटक, पटक RSP ले जनताको साथ र सपोर्ट पाउने छ ।",positive,comment
गगनलाइ हिरो बाट जिरो बनाएकोमा धन्यबाद सुरज सर,negative,comment
Ma yasko lagi marna sakdina. Ma marera yo ani yasko familly relatives moj garna dinu Parne😢,negative,comment
लास्ट मा चाई  हहहहह हईदेख हईदेख भान्ने शब्द  क्या बबाल लागो मलाई चाई... lost of love balen bro love from ... बारा जिल्ला,positive,comment
"पुराना दलहरू—कम्युनिस्ट र नेपाली कांग्रेस—अहिलेसम्म पनि स्थानीय तहमा समाजलाई भ्रष्ट बनाउने काममै लागिरहेका छन्। केन्द्र स्तरमा भने बालेनको नेतृत्वमा भइरहेको काम राम्रो देखिन्छ, तर स्थानीय तहमा कम्युनिस्ट र नेपाली कांग्रेसको नियन्त्रणमा रहेका प्रशासनहरूले चरम कुशासन र भ्रष्टाचार फैलाइरहेका छन्।
आगामी स्थानीय निर्वाचनमा जनताले यिनलाई उचित जवाफ दिनुपर्छ। विकास र जनहितभन्दा पनि यी दलहरूले अनावश्यक विवाद सिर्जना गर्ने र हरेक विषयलाई राजनीतिक रंग दिने काम गरिरहेका छन्।",positive,comment
"हाम्रो देशका हर्क साम्पाङ राई र राजेन्द्र बानियाँ sir दुवै जना देशका hero हुन् , एक जना सांसदमा र अर्को पत्रकारिकता उल्लेखनीय कार्य गर्दैहुनुहुन्छ, दुवै जनाको सहकार्य ले देश बन्छ।।।",positive,comment
Wow 😮😮😊❤ जय हर्क साम्पाङ्ग ।उत्तर दिनमा निकै सिपालु तेई पनि सत्य तत्थेमा रहेर ।,positive,comment
देशमा सरकार कसको थियो,positive,comment
कति ढाकछोप गरछन के रबिले।,negative,comment
कस्ताे लाटाे सबै आफै खाँउ भन्ने सबै परिवारलाई  भाग लिएरै छाड्ने,negative,comment
बलेन् दाई को interview हेर्न थालेपछि फिल्म नै हेर्न मन लाग्दैन । सफलताको शुभकामना दाई,positive,comment
यो पत्रुकार यो मादर्चुत ओली यो रन्डीको औलात पत्रुकार छी,negative,comment
भो भो मिस्टर अब कुनैले पत्याउनु गार्हो छ केवल तिम्रो केहि भक्तहरु जुनले दश बर्षमा दश अर्ब खान पाए!,negative,comment
"This is real Mayor of Nepal and real educatated person. 
He knows what is needed to shine Kathmandu. 

Let's support and have patience to see more jobs creating around city.

Jaya Mayor Balen Shah 
Jaya Nepal 🇳🇵🌙☀️",positive,comment
Rip kp muji😡,negative,comment
"सुरक्षित हुन्छु कि भनेर Bunker भित्र छिरेको खसि, बंकरभित्र बाट नै बम पड्कियो।😂
AI nai vaney honxa sabai, for instance Deauba leyy veteko kutai pani😁",negative,comment
"Prachanda is a culprit for politics  17000 Nepali 
Balen shah  j dekiyo tyo hoina j lukayeko cha  tyo hera  u can solve the issue  
Prachanda Baburam  kp ani Girijaa  le bigareko  desh  tetti sajilo हुँदैन  keep  going  bhrastachari  samat nachod  asta  ghatna divert garna ghatauchan  be careful",positive,comment
KP Oli jiu Kati choti  pradan mantri honu vayo  Tara sukum basi bebasta garnu vayko ki ukhan tukka mattrai janta ahe dinu vayko  ho.,negative,comment
"घरका दुई आफ्नै यकै आमाबाट जन्मियका भाइहर त यत्तिके मिलनसार हुदैन great leader of nepal 
Huge respect..gagan and bishow dai..",positive,comment
"प्रिय काठमाडौं बासीहरु अब त आँखा खोल्नुहोस्। ५ वर्ष अगाडि विद्या पासा लाई भोट दिएर जुन गल्ति गर्नुभयो अब त्यो गल्ति नदोहोयार्नु होला बिन्ती छ🙏🙏 काठमाडौं का सबै युवाहरु लाई आग्रह , तपाईंले आफ्नो परिवार को सबै भोट बालेन् शाह लाई ल्याउने अठोट गर्नुहोस्। नबुझेका बा आमा हजुरबा आमालाई बुझाउने जिम्मा तपाईंको। मासु भात जुन पार्टी को खाए पनि भोट चाई बालेन शाह लाई नै है त।
५ वर्ष पछि बल्ल यस्तो मौका आएको छ ,यो मौका नगुमाउनु होला बिन्ती छ।
#voteforbalen
#balenformayor",positive,comment
तिमीहरुको संगठन त छ तर लुट्न !,negative,comment
अझै पनि केपि ओली सहि भन्नेहरू  भेडा नैं हुन। संसार कहा पुग्यो यो देश कहाँ छ??,negative,comment
बालेन र सुधनले राजिनामा दिएर प्रधानमन्त्री को बन्ने गिरिबन्धु टि ह्वाइट बडि एनसि एल भिजिट भिसा कुन दलालिलाई बनाउने भन झोले कुनअपराधीलाई बनाउने । रासपा सरकार रहेन भने यो देश कसैले चलाउन सक्दैन लेखेर राखौ ।,positive,comment
Hindu rastra kaayam na bhaye samma yastai hunchha.,negative,comment
हाम्राेलाई होईन राम्रोलाई रोजौं  यसपालिको भोट balenशाह लाई 👏हजुरको हरेक भिजन राम्रो छ बोलीमा होईन भोलि व्यवहारमा देख्न पाउँ जितको भारी शुभकामना तपाईं माथि जनताले गरेको आशा कहिले नमरोश good luck🙏🙏🙏,positive,comment
"नयाँ को बुद्धि भन्दा पुरानो नै राम्रो 
Rasopa khaeeeeeeee",negative,comment
Mahan hunuhunxa Ravi sir vagawan,positive,comment
असल नेता ❤ देश र जनताले ठूलो अपेक्षा गरेको छ।,positive,comment
बालेन दाइ को सबै interview नछुटाइ हेरिराछु एक्दम उज्यालो भबिस्य कोर्ने दिन आको छ्😍,positive,comment
राम्रो बिचार,positive,comment
लोकतन्त्र ध्वस्त बनाएको केपी चोर जस्तो मान्छेहरूले हो,negative,comment
Long live Mayor! RESPECT,positive,comment
अनुहार नै भगवान को छ,positive,comment
100% Saho kam balen sarkarko.,positive,comment
"नेपाली दाजुभाइ तथा दिदीबहिनीहरूमा हार्दिक अपिल (Heartfelt Appeal to Nepalese Brothers and Sisters)<br>विषय: अबको भोट देश बनाउनेलाई, अबको भोट &#39;घण्टी&#39; लाई।<br><br>आदरणीय नेपाली बुबाआमा, दाजुभाइ तथा दिदीबहिनीहरू,<br><br>आज म एउटा सचेत नागरिकको हैसियतले, मुटुमा देश दुखेको पीडा र आँखामा भविष्यको सपना बोकेर तपाईंसँग दुई शब्द राख्न चाहन्छु। हामीले वर्षौंदेखि राजनीतिलाई केवल भाषण र आश्वासनमा सीमित देख्यौं। तर आज देश एउटा यस्तो मोडमा उभिएको छ, जहाँ हाम्रो एउटा निर्णयले हाम्रा सन्ततिको भविष्य कोर्नेछ वा फेरि उही पुरानो अन्धकारमा धकेल्नेछ।<br><br>हामीले के बिर्सने? त्यो भदौ २३ को पीडा? इतिहास साक्षी छ, हामी पटक-पटक झुक्किएका छौं। पुराना दल र तिनका नेताहरूले सत्ताको लागि जे पनि गरे। भदौ २३ को त्यो कहालीलाग्दो घटना र निर्दोष जनताको पीडालाई आज सत्ताको खुड्किलो चढ्दा कसरी बिर्सन मिल्छ? हिजो जसको नेतृत्वमा जनताले आँसु र रगत बगाउनुपर्यो, आज चुनाव आउँदा तिनै नेताहरू सामाजिक सञ्जालमा भ्रम छरेर फेरि &quot;मसीहा&quot; बन्न खोज्दैछन्। केपी ओली जस्ता पुराना नेताहरूले हिजोका गल्ती स्वीकार गरेको नाटक गर्नु वा नयाँ जाल फ्याँक्नु भनेको फेरि हामीलाई फसाउनु मात्र हो। के हामी फेरि उही नियति भोग्न तयार छौं? के हामी फेरि हाम्रा दाजुभाइको रगतको अवमूल्यन हुन दिने?<br><br>होइन! अब हामी सचेत भइसक्यौं। उनीहरूले हिजो जे गरे, मौका पाए भने भोलि पनि त्यही दोहोर्याउन सक्छन्। शक्तिमा टिकिराख्न उनीहरूले जस्तै हथकण्डा पनि अपनाउन सक्छन्। त्यसैले, अब उनीहरूको गोहीको आँसु र गुलिया भाषणमा नफसौं।<br><br>बालेनले काठमाण्डौंमा बालेको आशाको दियो तपाईं-हामी सबैले देखेकै छौं, काठमाण्डौंमा बालेन शाहले कसरी काम गरेर देखाए। वर्षौंसम्म फोहर र बेथितिले गाजिएको शहरलाई एउटा व्यक्तिले इच्छाशक्ति भयो भने कसरी बदल्न सक्छ भन्ने उदाहरण उहाँले पेश गर्नुभएको छ। बालेन एक्लैले त यति गर्न सके भने, यदि रवि लामिछाने र राष्ट्रिय स्वतन्त्र पार्टी (घण्टी) ले संसदमा स्पष्ट बहुमत पाए भने देशको मुहार कति छिटो फेरिएला?<br><br>बालेनको भिजन र रविको आँट—यी दुवै एउटै सिक्काका दुई पाटा हुन्। यी नयाँ पुस्ताका नेताहरूलाई काम गर्न &quot;पावर&quot; र &quot;समय&quot; चाहिन्छ। बालेनले एक्लै लड्दा कति अवरोध सहनुपर्यो, त्यो हामीले देखेकै छौं। त्यसैले अबको संसदमा रवि लामिछानेको टिमलाई, &#39;घण्टी&#39; लाई बहुमत दिएर पठाऔं, ताकि उनीहरूले कसैको दबाबमा नपरी स्वतन्त्र रूपमा देश बनाउन सकून्।<br><br>यो अन्तिम मौका हो पुराना दलहरूले हामीलाई पटक-पटक धोका दिए। अब पनि हामीले &quot;फेरि एकपटक&quot; भन्दै उनीहरूलाई नै भोट हाल्यौं भने, देश बन्ने सपना सधैंको लागि मर्नेछ। यो चुनाव मात्र एउटा भोट खसाल्ने दिन होइन, यो असल र खराब, सत्य र भ्रम, अनि विकास र विनाश बीचको लडाइँ हो।<br><br>देश बनाउने जिम्मा अब हाम्रो काँधमा छ। आउनुहोस्, यसपालि जात, धर्म, र पुरानो झण्डा बिर्सेर, केवल देशको लागि, हाम्रा छोराछोरीको भविष्यको लागि &#39;घण्टी&#39; मा भोट हालौं। पुरानाले देश सिध्याउन लागिसके, अब नयाँलाई देश बनाउने मौका दिऔं।<br><br>सचेत बनौं, संगठित बनौं, र देश बचाऔं। जय नेपाल!",positive,comment
one of the best leadership of नेपाल ❤जेइ हर्क साम्पाङ,positive,comment
"बाबिया  सर 
को question अरु  लाई  जस्तो  question  किन न सोधे  को",neutral,comment
बेकार र वाहियात,negative,comment
