text,label,channel
इङ्लिस लेङ्ग्येज पढादा पढाउदै अहिले को उस्को बुडि लाई पेट बोकाको हो अनि जेठी बुडिले छोडेको हो अलि राम्रो जानकारी लिएर मात्र बोल्नु होला,negative,comment
केही काम छैन यस्तो संसद्,negative,comment
सहि भन्नु भयो गगन जी 👍👍👍👍🙏🌹🌸🌼🌸🌹🌹🙏🙏🙏,positive,comment
This is so inspirational. 👏👏🇳🇵🇳🇵,positive,comment
yasta हारू ले बोलने मौक़ा दिनू hunna । आफाई ले घटना सिरजाना गरेर आफई ले जवाफ magne,negative,comment
पहिलो कुरो मिडिया झोले छ दोस्रो <br>हेया म मेरो आमा को कसम खएर भन्छु<br>इनि हरु हामिलाइ पागल बनाउदै छ 😡😡,negative,comment
Subscribed Brother 👍,neutral,comment
"Proud of you sudan sir
Gurung ko taqat balla dekhna paiyo 2082 ko antya ma aayera🎉",positive,comment
महान नेता रबि लामिछाने त्यागी अनि दुरदर्शी नेता रबि लामिछाने,positive,comment
"बाबिया  सर 
को question अरु  लाई  जस्तो  question  किन न सोधे  को",neutral,comment
😂😂😂😂😂😂 comedy Buda,neutral,comment
Go Sudan Go ❤,positive,comment
"नेपाली दाजुभाइ तथा दिदीबहिनीहरूमा हार्दिक अपिल (Heartfelt Appeal to Nepalese Brothers and Sisters)<br>विषय: अबको भोट देश बनाउनेलाई, अबको भोट &#39;घण्टी&#39; लाई।<br><br>आदरणीय नेपाली बुबाआमा, दाजुभाइ तथा दिदीबहिनीहरू,<br><br>आज म एउटा सचेत नागरिकको हैसियतले, मुटुमा देश दुखेको पीडा र आँखामा भविष्यको सपना बोकेर तपाईंसँग दुई शब्द राख्न चाहन्छु। हामीले वर्षौंदेखि राजनीतिलाई केवल भाषण र आश्वासनमा सीमित देख्यौं। तर आज देश एउटा यस्तो मोडमा उभिएको छ, जहाँ हाम्रो एउटा निर्णयले हाम्रा सन्ततिको भविष्य कोर्नेछ वा फेरि उही पुरानो अन्धकारमा धकेल्नेछ।<br><br>हामीले के बिर्सने? त्यो भदौ २३ को पीडा? इतिहास साक्षी छ, हामी पटक-पटक झुक्किएका छौं। पुराना दल र तिनका नेताहरूले सत्ताको लागि जे पनि गरे। भदौ २३ को त्यो कहालीलाग्दो घटना र निर्दोष जनताको पीडालाई आज सत्ताको खुड्किलो चढ्दा कसरी बिर्सन मिल्छ? हिजो जसको नेतृत्वमा जनताले आँसु र रगत बगाउनुपर्यो, आज चुनाव आउँदा तिनै नेताहरू सामाजिक सञ्जालमा भ्रम छरेर फेरि &quot;मसीहा&quot; बन्न खोज्दैछन्। केपी ओली जस्ता पुराना नेताहरूले हिजोका गल्ती स्वीकार गरेको नाटक गर्नु वा नयाँ जाल फ्याँक्नु भनेको फेरि हामीलाई फसाउनु मात्र हो। के हामी फेरि उही नियति भोग्न तयार छौं? के हामी फेरि हाम्रा दाजुभाइको रगतको अवमूल्यन हुन दिने?<br><br>होइन! अब हामी सचेत भइसक्यौं। उनीहरूले हिजो जे गरे, मौका पाए भने भोलि पनि त्यही दोहोर्याउन सक्छन्। शक्तिमा टिकिराख्न उनीहरूले जस्तै हथकण्डा पनि अपनाउन सक्छन्। त्यसैले, अब उनीहरूको गोहीको आँसु र गुलिया भाषणमा नफसौं।<br><br>बालेनले काठमाण्डौंमा बालेको आशाको दियो तपाईं-हामी सबैले देखेकै छौं, काठमाण्डौंमा बालेन शाहले कसरी काम गरेर देखाए। वर्षौंसम्म फोहर र बेथितिले गाजिएको शहरलाई एउटा व्यक्तिले इच्छाशक्ति भयो भने कसरी बदल्न सक्छ भन्ने उदाहरण उहाँले पेश गर्नुभएको छ। बालेन एक्लैले त यति गर्न सके भने, यदि रवि लामिछाने र राष्ट्रिय स्वतन्त्र पार्टी (घण्टी) ले संसदमा स्पष्ट बहुमत पाए भने देशको मुहार कति छिटो फेरिएला?<br><br>बालेनको भिजन र रविको आँट—यी दुवै एउटै सिक्काका दुई पाटा हुन्। यी नयाँ पुस्ताका नेताहरूलाई काम गर्न &quot;पावर&quot; र &quot;समय&quot; चाहिन्छ। बालेनले एक्लै लड्दा कति अवरोध सहनुपर्यो, त्यो हामीले देखेकै छौं। त्यसैले अबको संसदमा रवि लामिछानेको टिमलाई, &#39;घण्टी&#39; लाई बहुमत दिएर पठाऔं, ताकि उनीहरूले कसैको दबाबमा नपरी स्वतन्त्र रूपमा देश बनाउन सकून्।<br><br>यो अन्तिम मौका हो पुराना दलहरूले हामीलाई पटक-पटक धोका दिए। अब पनि हामीले &quot;फेरि एकपटक&quot; भन्दै उनीहरूलाई नै भोट हाल्यौं भने, देश बन्ने सपना सधैंको लागि मर्नेछ। यो चुनाव मात्र एउटा भोट खसाल्ने दिन होइन, यो असल र खराब, सत्य र भ्रम, अनि विकास र विनाश बीचको लडाइँ हो।<br><br>देश बनाउने जिम्मा अब हाम्रो काँधमा छ। आउनुहोस्, यसपालि जात, धर्म, र पुरानो झण्डा बिर्सेर, केवल देशको लागि, हाम्रा छोराछोरीको भविष्यको लागि &#39;घण्टी&#39; मा भोट हालौं। पुरानाले देश सिध्याउन लागिसके, अब नयाँलाई देश बनाउने मौका दिऔं।<br><br>सचेत बनौं, संगठित बनौं, र देश बचाऔं। जय नेपाल!",positive,comment
हाम्रो देश कृषिप्रधान देश भनेर संसार भर चिनिन्छ ।तर देशभित्र अन्न्बाली उत्पादन नभएर अझै पनि ग्रामीण भेगमा 15-20 किलोमिटर चामल भोकेर परिवर पाल्ने गरेको छ । यदि अब आउने सरकारले देश भित्र आमदानी लाई प्रोत्साहन दिनेहो भने देश हरियाली र भोकमरी मुक्त हुने छ । भाहिर बाट आउने क्यामिकल र बिसादी खाना खायर क्यान्सर र विभिन्न रोग बाट जनता हरु त्रसित भएको अवस्था छ । यदि सरकारले किसान लाई प्रोत्साहन र निजामती कर्मचारी जस्तै महिना हो ( छ )महिना को कृषकको  आम्दानी हेरेर  तलब छुट्टायाउने हो भने अझ देश उत्पादन मा अगाडि बढछ ।कृषकको पनि आमदानी अनुसार को लाइसेन्स भयो भने अझ कृषक ले न्याय पाउने छ र देश नंया मोड मा जानेछ,negative,comment
"नेपाली को धेरै बर्ष को सपना बलेन शाह 
vote for balen shaa 
Youth makes nepal💚🧡💛💛🧡",positive,comment
पढेलेखेको मान्छे भनेको पढेलेखेको नै हुन्छ(Vote for balen)जितको शुभकामना....!!!!,positive,comment
rabi is rabi ho nepalko hero ho,positive,comment
कतै हैन साँच्चै नै हो,neutral,comment
Zen z Lai jasari goli hanera mare talai Pani kanchetma goli thoknu parxa sala hatyara radiko ban,negative,comment
जय होस 👍️,positive,comment
2:22 What in the World!,neutral,comment
"प्रधानमन्त्री वालेन शाह सँग सिंगौरी नखेली माननीय हर्क साम्पाङले धरानमा भएको विविध समस्याहरुको समाधानमा विशेष जोड दिनुहुन धरानबासीको हैसियतले हार्दिक अनुरोध गर्दछु ।
यो सुनौलो अवसरमा धरानमा लामो समयदेखि बजेट विनियोजनमा गरीएको सौतेनी व्यवहारलाई चिर्दै बजेटको समायोजनसँगै विशेष सुधारमा ध्यान दिनुहुन पनी अपिल गर्दछु । जस्तै ः वि.पि. क्यामको वेतिथिको खोज, छानविन र गल्ति गर्ने माथि कडा कारवाही, खानेपानीको दिगो व्यवस्थापन, यातायातमा भरपुर सुधार, पानवारी र ठिङगावारीलाई कृषि योग्य जमिनको प्रस्तापना गरी जमिन खन्डिकरणमा रोक, शेहरा, सेउती, अधेरी र सर्दुखोलाको किनाराको सरकारी जमिनको संरक्षण र सुकुम्वासी को व्यवस्थापन, सर्दु जलाधारमा भएको वेतिथिको छानविन र दोशीलाई हदैसम्मको कारवाही, धरान बहुमुखी क्याम्पसको जग्गा को छानविन र यसको पढाईमा स्तरउन्नति, हात्तिसार र पूर्वाञ्चल ईन्जिनियरिङ्ग क्यापसको उत्थान र त्यहाँको वेतिथिको छानविन र यसको सुधारमा विशेष जोड, अन्तराष्ट्रिय स्तरको फुटवल र भडिवल सरंगशालाको निर्माणमा विशेष पहल अन्तराष्ट्रिय स्तरको संगित पाठशालाको विशेष पहलकदमी, बुढासुव्वा, दन्तकाली, पिन्डेश्वर, पञ्चकन्या, शनि  मन्दिर र विश्नुपादुका जस्ता विशेष धार्मिक स्थलको उत्थान र प्रवर्धनमा विशेष जोड, पूर्वको खेल राजधानी बनाउनमा जोड सरकारी स्कुलको पठनपाठनलाई कसरी सुधारउन्मुख बनाउनमा विशेष जोड र प्राइभेट स्कुलको नियमन र वेतिथि विरुद्ध कारवाहीको डन्डा अहिलेसम्म भएको अनियमितताको जोड र दोशी उपर कडा कारवाही र क्षतिपूर्ति को व्यवस्थापन र तिनकुने देखि आपगाछिसम्मको सडक विस्तार मा विशेष जोड जस्ता अन्य विशेषहरुमा पहलकदमी लिई धरानको सुधारमा लाग्न माननिय ज्यूलाई हार्दिक अनुरोध ।
                                     “समस्याको समाधान सधै जुधेर मात्र होइन, मिलेर एकजुट भएर अगाडि वढे समाधानमा सजिलो हुन्छ ।”",negative,comment
New concept and we are excited for more eps . With balen ❤️,positive,comment
🙏 खिन्नत्ता नलिनोस रवि सर आम जनता तपाइँका साथ छन,positive,comment
Boost .!!!!!!. We want this video to be spread everywhere and have to reach everyone’s phones,neutral,comment
Ghar ta naya banauna sakxa kp oli tara mareko genz haru lai jiundo banauna sakxa,negative,comment
उग्रवादी र अन्ध राष्ट्रवादीलाई उक्साउन ओलीको कुरा सुनेर हाॅसो उठछ ।हा..हा...हा..,negative,comment
Yasta yasta ramra manislai bigrina ra bigarna badhya banaune tyaha kun badhyatama parnu paryo tyo sabai yahi manisko hridayalai thaha chha bhannu nabhako hola🤥,negative,comment
P M Balen ji प्रचण्ड जी o li ji  गगन जी  अहिले को अवस्था मा आफ्नो साथ मा लिएर घ्ट्ना अस्थल मा पुगौ,neutral,comment
Jai harkabad,positive,comment
Mario wala chai ramro thiyo 😂😂😂😂😂,neutral,comment
Wow congratulations 🎉🎊🎈 rabi sir,positive,comment
फेरि ढल्नी भो हर्के डाहा ले 😂😂😂जय🛎️🛎️🛎️✅✅,positive,comment
"मदन भण्डारी यसै गरी मारीय को हो 
अब अरु पाएन हर्क कै पछि लाको छ 
राम्रो मान्छे टिक्न दिदैन यो डाका हरु ले 
फेरी यस्तै कुरा मा.. ह, हो, भन्ने कस्ता भेडा जनता 

चुनाब पछि अहीले सम्म कुनै नराम्रो बोलेको छ भनि ठिक छ आवाज उठाउनु पाइन्छ 
तर 7/8 बर्ष पछाडी को कुरा निकालेर जनता उचाल्ने त जट्ठा को झन ठुलो हात  छ",negative,comment
हाम्रो देश नेपाल हो😊 हाम्रो राष्ट्र नेपाल हो जो आतंक गरिसत्र हजार नेपाली लेभलका जनतालाई हत्या गरेर अहिले ठूलो कुरा नगरी हुन्छ जो नाटक मञ्जन गर्दै छन्,negative,comment
"एक मात्र आशा आगामी चुनाव बाट। यसपालीको चुनावमा कुनै दल ले मासुभात, पेट्रोल तथा नोट वितरण भएन। जित हार जो कोही जिते नि त्यति आशालाग्दो नहुन सक्छ ।",negative,comment
यदि balen शाह ले हारे Kathmandu का जनता सबै भन्दा बढी भेरा हुन् भन्ने प्रमाणित हुन्छ।vote for balen Kathmandu metropolitan city mayor,positive,comment
11:43  गृहमन्त्री dj चाहिन्छ अब सबै सहर मा,negative,comment
"We want a forensic report episode for the blast that was done by the protestors, we’re really not interested for this sort of political stunts 🙏🙏",negative,comment
KP Oli Go Back from uml party. Crupted and criminal . Plzz arrest to kp oli as soon as possible.,negative,comment
प्रचण्डे र ओलि यी दुइटै नेपालको लागि अति घातक तत्व हुन् यिनिहरुलाई अब नेपाल राजनीतिक बाट सधैंको लागि बहिस्कार गर्नु पर्छ l,negative,comment
Bad boy balen really worst,negative,comment
Jay rabi🙏🏻🙏🏻🙏🏻💪💪💪💪💪💪💪💪💪💪३ करोड जनताको साथ छ👍👍👍💪💪💪💪💪🙏🏻🙏🏻🙏🏻,positive,comment
"Who is here after balen latest FB post :
Good Luck Nepal 🇳🇵 

मेरो देशलाई शुभकामना 😊",positive,comment
Wow! Nepal kai first best speech👌🏻👌🏻,positive,comment
देश सक्ने खास ब्यक्ती हो यो,negative,comment
रविको हरेक बोलिमा मेरो आशु आउछ 😢 सधै तपाइलाइ पशुपति नाथले रक्षा गरुन🎉🙏,positive,comment
हेर  ताली  dhokeka,neutral,comment
"भागेको , Ai ho kp oli hena",negative,comment
यो ज्यानमाराले केहि पनि स्विकार गर्दैन …….<br>अव यसलाई पुरै देशले अस्विकार गर्नु पर्छ ….<br>तर झापा क्षे नं ५ का जनताले के गर्छन ….???…<br><br>ति जिउंदा लास र दास हुन कि होईनन अव हेर्न बांकी छ …???,negative,comment
गाई खान शुरु गराउने पहिलाे कमिना 17000 यहि छेपाराे हाे,negative,comment
यस्तो महान सपुत को लागी सलाम,positive,comment
Gagan is good,positive,comment
Mero.tharpa.bata.Rabi.lamechane.Russia.ko.putain.jasto.hunuparcha.rabi.le.desh.ra.janta.pachama.cha.dhari.dhari.suvamakna,positive,comment
❤❤❤ सारै खुसी लाग्यो रबि दाइ को कुराले जय घण्टी 🔔,positive,comment
"❤❤देश भक्त बरिस्ठ पत्रकार 
राजेन्द्र बानियाँ सफलता को शुभकामना ❤
यस्तो नेता न निति सिद्धान्त आदर्श ,निष्ठा ,विभिन्न गल्ली ,गल्ली चोक चोक म साना साना पसले ले सस्तोबजार मा विभिन्न सामान जस्तो गफ sale sale sale सामान हरु 😮",neutral,comment
बालेन् शाह लाई जिताउनु पर्छ अनि मात्रै महानगर को मुहार परिवर्तित हुन्छ vote for balen,positive,comment
Upcoming pm 🙏,positive,comment
Biks ksrihunx to balen sang siknu prxa,positive,comment
"प्यारा नेपाली दाजुभाइ तथा दिदीबहिनीहरू,

चार दशकभन्दा बढी समयदेखि हामीले एउटै अनुहार, एउटै भाषण र एउटै वाचा सुन्दै आएका छौँ। UML/केपी ओली, कांग्रेसका पुराना नेताहरू, र CPN (माओवादी)/प्रचण्ड वरिपरिका पात्रहरू—सबैले सत्तामा बसेर देशलाई आशा होइन, थकान मात्र दिए। भ्रष्टाचारका कथा, शक्ति दुरुपयोग, र जवाफदेहिताबाट भाग्ने संस्कार हामीले आफ्नै आँखाले देख्यौँ। आज उनीहरू नै नयाँ जस्तो मुखौटा लगाएर, भाषा फेरिएजस्तो देखाएर, RSP, रवि लामिछाने र बालेन साहमाथि निरन्तर आक्रमण गरिरहेका छन्—किनकि जनताले विकल्प देख्न थालेका छन्।

रवि लामिछानेमाथि भएको व्यवहारलाई धेरैले राजनीतिक प्रतिशोध जस्तो देखे—भ्रष्टाचारका प्रश्नहरूबाट ध्यान हटाउने प्रयासजस्तो। अनि बालेन साह? उहाँले काठमाडौँलाई काम गरेर देखाउनुभयो—नारा होइन, नतिजा। फोहोर व्यवस्थापनदेखि सार्वजनिक स्थानको अनुशासन, पारदर्शिता र साहसिक निर्णयसम्म—काठमाडौँ आज विकासको मोडल बन्न थालेको छ। यही कामले डराएको पुरानो शक्ति अहिले आलोचनामा जुटेको छ।

अब भ्रममा नपर्नुहोस्। पुराना पार्टीका पुराना अनुहारहरूले फेरि मौका पाए भने परिणाम पनि पुरानै हुनेछ। यो चुनाव भावनाको होइन, भविष्यको हो। डर होइन, आशाको हो। गाली होइन, कामको हो।

आउनुहोस्, भ्रष्टाचारको चक्र तोडौँ। नयाँ सोच, नयाँ नेतृत्व र जवाफदेही राजनीतिलाई अवसर दिऔँ। RSP, रवि लामिछाने र बालेन साहजस्ता काम गरेर देखाउने नेतृत्वलाई साथ दिऔँ—हाम्रो भोलि सुरक्षित, स्वाभिमानी र समृद्ध बनाउन|",negative,comment
2.45 playing like as google free game😅,neutral,comment
रवि बलेन फुट्छ भने मैले rasopa परित्याग गर्छु,negative,comment
उहाँ जस्तो नेतृत्व यो देशलाई चाहिएको छ।।सबै ले मन देखि सोचौं बुझौं,positive,comment
MCC thak ❌❌❌🔕,negative,comment
कति पैसा मा बिक्यो राजेन्द्र तपाईं एउटा पनि प्रश्न सोध्न डरायो त यस्तो  अपेक्षा त राखेको थिएन हो पुरा सेटिङ मा इन्टरभ्यु लिए छन 😂😂,negative,comment
आज रबि को भासन साचिकै सुनिरहु लाग्यो ।आगामि दिनमा काम पनि कुरा जस्तै भौस शुभकामना।,positive,comment
खरो प्रश्न छायाँमा परेको जस्तो देखियो राजेन्द्र सर। तपाईंलाई यस्तो कमेन्ट गर्नु परेकोमा दुखी छु।,neutral,comment
क.प्रचण्ड ✊✊✊,positive,comment
"Unfortunately, yo video jo sanga pugnu parne, tyo janta samma pugdai ppugdaina. Manxe haru purai kura nabujhi kana tyo din goli chalaaeko legal thiyo vandai xan. You have done a great job creating this video. Plz expose them more. I wish this video was viral in fb, tiktok, all over social media.",negative,comment
अरूलाई बाघको गर्जनका साथ प्रश्नको तीर चलाउने काका आज किन म्याउम्याउ गरे जस्तो आभास भएको छ मलाई 😂कि अब यिनिहरूसंग आस नभएर हो?,negative,comment
यो सही कुरा हो। छेपारो ले गरेको छ १००%<br>छेपारो 🦎 Raw को इसारामा चल्ने प्राणी हो।<br>यो लुटपाट र आगजनी गर्न सबै मावोवादी हुन्<br>आगजनी गर्ने माओवादीका को कार्यकता हुन सबै<br><br><br>Love you kb baa,positive,comment
बालेन पनि प्रचण्ड को धोती मा सिरेको जस्तो लाग्यो,negative,comment
"Let's hope after election  : 
1. KP oli will be punished 
2. Ramesh lekhak will be punished 
3. Mahesh Basnet will be punished 
4. Sahakari Money will be researched 
5.  प्रमाण bhanney haru will be punished 
6. Corruption file will be opened 
7. Development will be faster
8. प्रचण्ड  will be punished  
Add remaining yourself 😊",negative,comment
राजेन्द्र बानियाँको पनि प्रश्न सोधाई देखियो आज,neutral,comment
"पार्टीका उपाध्यक्ष ज्यूहरु उपस्थित हुनुभएन कि क्याहो, सम्बोधन गर्दा एकैचोटी &quot;पार्टीका महासचिव ज्यू&quot; भनेको सुनियो !?🤔",neutral,comment
Aja bholi movie hernia pardaina !!Afnai desh blockbuster vairako cha ❤❤,positive,comment
"हैन यो सुबिचार काहाबाट प्रचन्ड ज्युलाइ आए छ? प्रतिपक्षको भुमिका त यस्तै हुनुपर्ने होला तर हिजो अस्ति मात्र पुराना दलहरु आजै मिलौ, भरेनै मिलौ नभए भोलि मिलिहलौ नभए देशमा संकट आउने वाला छ, गणतन्त्र नै धरापमा प्रदैछ भन्नुको अर्थ चाहिँ के होला?",positive,comment
"अाेई पत्रकार, अरु प्रश्न छैन वालेनलाई",negative,comment
Tika ramji ko sthar nai ucha chha hai.rabiji  yatri ji ko karkram ma chhittai aaune hope ma chhu.,neutral,comment
हेर्न सुरु गरे मैले त 👀👀👽💀,neutral,comment
2 choti dorayera herda pani ajhai heram heram lagne interview❤😊,positive,comment
"राजेन्द्र जी , मलाई बोलाउनुस यार । at least अब को पाँच वर्ष मा के हुन्छ भन्न सक्छु । येस्ता failure लाई ल्याएर के पाठ सिकौना खोजेको?",negative,comment
Full video kaha chha yesko,neutral,comment
यो मीडिया बार भाई मध्य यक हो खाली उखाने लाई हाई लाइट गर्न मात्र यो कार्यक्रम गरेको हो पेड मीडिया मुर्दाबाद 🥶🥶🥶🥶🥶,negative,comment
राजेन्द्रजी तपाईको बर्षौदेखीको पत्रकारिता करियरमा ब्रेक लग्ला है यस्तो ईन्टरभ्यु ले !!!,negative,comment
पहिलो चोटि गतिलो भिजन भको मान्छेको इन्टरभ्यु हेर्न पाइयो । You have to support Balen Shah all publics who live in ktm . I am from Dadeldhura .,positive,comment
"नत्र हत्या, भ्रष्टाचारकाे मुद्दा लाग्छ ।",negative,comment
"अब पनि ठगेर खाउ , 😂😢😮 कमरेड 😢😂",negative,comment
बलेन् दाई को interview हेर्न थालेपछि फिल्म नै हेर्न मन लाग्दैन । सफलताको शुभकामना दाई,positive,comment
❤😂🎉😢😮😅😊😊,neutral,comment
Ist true 😢,neutral,comment
Hera hera bhaubali movei ko velan ko rol bala aaya xa 😂,neutral,comment
"हाम्रो देशका हर्क साम्पाङ राई र राजेन्द्र बानियाँ sir दुवै जना देशका hero हुन् , एक जना सांसदमा र अर्को पत्रकारिकता उल्लेखनीय कार्य गर्दैहुनुहुन्छ, दुवै जनाको सहकार्य ले देश बन्छ।।।",positive,comment
"राजेन्द्र बानियाँ मक्ख परेर अन्तर्वार्ता लिदै छन, अनि अरुलाई तितो र नमिठो प्रश्न सोध्न पुग्छन। यिनको पनि पत्रकारीता देखियो, बुझियो।",neutral,comment
I am enjoying 😅😅😅,neutral,comment
बाटो  पुल बिकास मैले बनायेको भन्ने ले किन  भदौ 23 गते मैले गोलि चालाउन order  दियेको किन भन्न न सक्ने?❤❤❤❤❤,negative,comment
8:41 just like a wow! SO SAD IT'S AI.,neutral,comment
"के पि बा सङ्ग तपाई अलि डराउनु भए जस्तो छ 
कडा question गर्न😁🙏",neutral,comment
movie हेरेकाे भन्दा पनि मज्जा balen जि काे भिजन र जवाफ सुन्दा अवकाे पालाे balen जि काे शुभकामना balen दाजु 🇳🇵🙏,positive,comment
मन रोयो hajur,neutral,comment
युगले जन्माएको  राजनेता <br>हजुरको महत्त्व धेरै छ नेपाल देश लाई <br>केही जमात ले गाली होहल्ला  गर्दैमा केही फरक  पर्दैन  आफ्नो देशको अस्तित्व जोगाउन सक्ने  ल्याकत भएको  देश र जनताको  अंगरक्षक  हुनुहुन्छ   ❤️🙏🙏,positive,comment
कति राम्रो भिजन । साच्चै यस्तै युवा काे खाँचो छ महानगर लाई ।,positive,comment
"🇳🇵🙏 एउटा प्रश्न हरेक नेपालीले आफैलाइ सोधौ त !प्रश्न >>"""" एउटा नेपालीले आफ्नो देश र  आफ्नो धर्म मध्य कुनचैलाइ प्राथमिकतामा राख्ने ? 🤔🤔 धर्मका लागि लडदै गर्दा देश नै मर्ने स्थीतीमा जान लाग्योभने के तपाई अझै धर्मकै लागि  लड्नुहुन्छ की देस जोगाउन ?🤔🤔  नेपालमा अहिले मुख्य  2 मानसिकता बोकेका मान्छेहरु,समहु,समाज र राजनीति  पार्टीहरु छ्न 🙏 जसमध्ये एक हालको सरकारमाथी आशा गरेर समर्थन गर्ने र अर्को चै जसरी भएपनी यो सरकारलाइ ढाल्नुपर्छ भन्ने 😢😢 के यो सरकार ढालेर परीवरतन हुनेछ र? 🤔🤔 35/36 वर्षमा भएका भ्रष्टाचार ,कुसासन रोकीन्छ त? ते दोषीहरुलाइ कार्वाही हुन्छ त? अनी पुराना र नयालाइ सुक्ष्म रूपमा  तुलना गरेर , केलायर हेर्दा कसलाई रोज्नुहुन्छ?100%perfect ,32 लक्ष्णले भरीपुर्ण कोही हुदैनन् र अहीलेको नेपालको परीस्थीतीमा त्यो खोज्नु पनी अलीक तार्किक हुदैन होला हैन र? 🤔🤔🤔  यी माथीका प्रश्नको उत्तर खोज्नुहोस अनी हरेक नेपालीले के गर्नुपर्ने ,कस्तो सोच बनाउने बुझीनेछ । 🙏 """"नेपाली हामी ,रहौला कहा नेपाल नै नरहे""""🙏🇳🇵.",neutral,comment
"यो बानियाँ मान्छे हेरेर प्रश्न गर्छ 
ओलिको हनुमान",negative,comment
राजेन्द्र बानियाँजीले प्रचण्डे लाई गरेको जस्तै प्रश्न सुन्न मन थियो खइ आज को भिडियो नैं राम्रो लागेन,negative,comment
"4:42 😂, Best part",neutral,comment
Sachai man chuyo 😊😊😊😊,positive,comment
Tamuje le desh ramro Banauna khoje ko thes vane harkalai kina jimma deanas muje fuck u balen yo mujelai jole jaha vetxa tahi handinu  jenz sathy ho yesto deshdhroi more pane farak pardaina.,negative,comment
"फटाहा गफ,",negative,comment
"सम्माननीय प्रधानमन्त्री ज्यू, यस्तो अवस्थामा, कृपया आगामी दिनहरूमा राष्ट्रका नाममा गरिने सम्बोधनहरू समयमै गर्नुहोस्, ढिलाइ नगर्नुहोस्। साथै, गृह मन्त्रालय र गृहमन्त्री ज्यूँलाई पनि समयमै अवस्थाको सक्रिय नियन्त्रण लिन निर्देशन दिनुहोस्, ताकि अहिले जस्तो विषयहरू नियन्त्रण बाहिर जान वा बिग्रिन नपाऊन्।",negative,comment
हार्दिक  श्रद्धाञ्जली,negative,comment
मपनि हेर्न आएँै है😊,neutral,comment
भित्र nokia मोबाइल र बाहिर iphone 17 pro max को कबार हालेको जस्तै हो काङ्ग्रेस ।🤣🤣,negative,comment
यस्तो घटिया मान्छे नेपालि राजनितिमा अर्को देखिन।,negative,comment
"Kina बोल्ने,कारण के  जवाफदेहिता तिमी हरु TRP वाला लाई दिनै पर्ने हो र",positive,comment
"यो पत्रकार भाग्यमानी रैछ,रवि सर जस्तो महान सत्य मान्छेको अन्तरवार्ता  लिन पाईस।केहि सिक रवि सर संग बाट... Salut Rabi Sir",positive,comment
"कप्तानगञ्जको घटनालाई अलि गहिरिएर हेर्ने हो भने यहाँ राजनीतिक दलहरूले 'गेम थ्योरी' (Strategic Game) खेलिरहेका छन्। जनताको बीचमा रिसराग र मनमुटाव पहिलेदेखि नै थियो (यो जमिनमा तयार रहेको इन्धन जस्तै हो)। तर, ठूला नेताहरूले यसमा सलाई कोर्ने काम गरे, जसको सिधा निशाना सिंहदरबार र बालेन शाह हुन्।

यसका मुख्य तीनवटा कारण छन्:

ध्यान मोड्ने चाल: बालेनले जुन रूपमा नयाँ काम र प्रणाली बसाल्न खोज्दैछन्, त्यसबाट पुराना दलहरूलाई आफ्नो अस्तित्व संकटमा परेको महसुस भएको छ। यस्ता संवेदनशील घटना गराएपछि देशको ध्यान मूल एजेन्डाबाट मोडिन्छ।

बालेनलाई 'चेक-मेट' गर्ने दाउ: यो घटनामार्फत बालेनलाई दुईतर्फी चेपुवामा पारिएको छ। यदि उनी चुप लागे ""काम गर्न सकेनन्"" भनिदिने, यदि कडा रूपमा प्रस्तुत भए ""अति गरे"" भनेर घेराबन्दी गर्ने।

जनता मोहरा, नेताको फाइदा: यहाँ जनताको भावना वास्तविक हो, तर नेताहरूको स्वार्थ अर्कै छ। समस्या समाधान गर्नुभन्दा पनि त्यसलाई बल्झाइराख्दा सिंहदरबारलाई चौतर्फी दबाबमा राख्न सजिलो हुन्छ भन्ने पुराना पार्टीहरूको हिसाबकिताब देखिन्छ।

यो विशुद्ध रूपमा स्थानीय विवादलाई केन्द्रीय राजनीतिमा दबाब दिने हतियार बनाइएको खेल हो।",positive,comment
"सुरक्षित हुन्छु कि भनेर Bunker भित्र छिरेको खसि, बंकरभित्र बाट नै बम पड्कियो।😂
AI nai vaney honxa sabai, for instance Deauba leyy veteko kutai pani😁",negative,comment
काे बाहिर काे बालेन पनि नेपाल काे हाे 😂😂😂,positive,comment
"भनाइ र गराइ पूरा होस शुभकामना  🙏🙏
From UAE Abu Dhabi",positive,comment
Dami interview,neutral,comment
कती गहकिलो कुरा गर्नुहुन्छ राजनितीको बिषय देशको बिषयमा जय हर्क जिउ🙏,positive,comment
Greatest of all time in nepalese politician  🎉😅,positive,comment
"Gangan be like :""Diplomatic answer dinxu ani safe side ma basxu""",negative,comment
म पनि एक कलाकार हु आज सम्म कुनै पनि नेताका interview देखेन तर बालेन शाहको interview एक घण्टा तीन मिनेट  55 सेकेन्ड सम्म हेरे 😍😍,positive,comment
यी ओलिको भोट भक्तपुरमा दिन्छकी झापा ५ मा निर्वाचन आयोगमा स्थाई ठेगाना भक्तपुरको छ,negative,comment
भने जस्तो गर्नु हुँदैछ। मेयर साब ले।,negative,comment
